uuid,name,type,address,geometry,rating,pedestrian_entrance_uuid,vehicle_entrance_uuid
restaurant_74800,족황상제,한식,서울특별시 서초구 잠원동 66-9번지 1층,POINT (127.0086247 37.5089249),3.9,pedestrian_4410969438,localroad_4410969438
restaurant_74801,남부,한식,서울특별시 서초구 서초동 1458-10 1층,POINT (127.012912 37.4839657),4.8,pedestrian_4185683883,localroad_4185683883
restaurant_74802,함평한우,한식,서울특별시 서초구 서초동 1432-23 1층,POINT (127.0223292 37.4840891),3.7,pedestrian_2655406571,localroad_2655406571
restaurant_74803,육백집,한식,"서울특별시 서초구 잠원동 75-19번지 반포쇼핑타운3동 30호일부,31호,32호,33",POINT (127.0034252 37.506106),3.3,pedestrian_11641428828,localroad_11641428828
restaurant_74804,프리즘(PRISM),기타,서울특별시 서초구 양재동 88-11 101호,POINT (127.0418551 37.4797798),2.9,pedestrian_4184424782,localroad_4184424782
restaurant_74805,레스토랑 라모라,"외국음식전문점(인도,태국등)",서울특별시 서초구 반포동 76-1번지 2층,POINT (126.9996871 37.4972081),4.4,pedestrian_2622713700,localroad_2622713700
restaurant_74806,김밥,한식,서울특별시 서초구 서초동 1580-6번지 1층,POINT (127.0125314 37.4879722),3.4,pedestrian_1965713684,localroad_1965713684
restaurant_74807,강촌식당 서초점,한식,서울특별시 서초구 서초동 1443-4번지 1층,POINT (127.0189082 37.4854303),3.9,pedestrian_8489610707,localroad_2655442263
restaurant_74808,굽네치킨 반포1동점,통닭(치킨),서울특별시 서초구 반포동 745번지 1층 101호 금성빌딩,POINT (127.0197475 37.5034042),3.4,pedestrian_12062647538,localroad_3827608184
restaurant_74809,포호아 예술의전당점,분식,서울특별시 서초구 서초동 1451-95번지,POINT (127.0135145 37.4811415),4.6,pedestrian_11431861656,localroad_436843863
restaurant_74810,신의주칼국시,호프/통닭,서울특별시 서초구 방배동 789-44번지 (2층),POINT (126.986162 37.491308),4.7,pedestrian_2533109192,localroad_2533109192
restaurant_74811,소호,호프/통닭,서울특별시 서초구 양재동 301-4 1층,POINT (127.0457666 37.4744863),4.4,pedestrian_3011650465,localroad_3011650465
restaurant_74812,서라벌 한정식 서초점,까페,서울특별시 서초구 서초동 1706-3 법조빌딩 지하1층,POINT (127.0091246 37.494206),3.1,pedestrian_3153829161,localroad_3153829161
restaurant_74813,낙천정,한식,"서울특별시 서초구 서초동 1531-3번지 2층,3층",POINT (127.010097 37.4847892),4.3,pedestrian_3089166491,localroad_3089166491
restaurant_74814,마구로 센 정육관,일식,서울특별시 서초구 서초동 1588-2번지 2층,POINT (127.0141265 37.4861925),3,pedestrian_1965713723,localroad_1965713723
restaurant_74815,홍가네,한식,서울특별시 서초구 신원동 408번지 상가동 102-1호,POINT (127.0621787 37.4440177),4.2,pedestrian_8329717936,localroad_4313280922
restaurant_74816,돔보,호프/통닭,서울특별시 서초구 서초동 1308-2번지 (6층),POINT (127.0245223 37.5015155),3,pedestrian_1430655014,localroad_1430655018
restaurant_74817,까페 뤼미에르,경양식,서울특별시 서초구 방배동 878-32번지,POINT (126.9960394 37.4900678),3.9,pedestrian_2623456134,localroad_2623456134
restaurant_74818,COFFEE MANIAC 제작소(커피매니악제작소),기타,서울특별시 서초구 양재동 15-22번지 5층,POINT (127.0379291 37.4817483),2.7,pedestrian_1694782828,localroad_1694782828
restaurant_74819,정성한끼,한식,서울특별시 서초구 방배동 954-31 1층,POINT (126.9858673 37.4846738),4.4,pedestrian_1685686424,localroad_1685686424
restaurant_74820,백옥 미식성,중국식,서울특별시 서초구 방배동 451-36 1층,POINT (126.9834112 37.4790121),2.9,pedestrian_4666832847,localroad_4666832847
restaurant_74821,찹쌀순대만드는집,한식,서울특별시 서초구 방배동 778-11번지 1층,POINT (126.9861662 37.4935066),2.6,pedestrian_8486755396,localroad_2533109207
restaurant_74822,꽃볶이,분식,서울특별시 서초구 잠원동 30-5번지 1층,POINT (127.0179504 37.5128143),3.3,pedestrian_8489505876,localroad_8489505876
restaurant_74823,딘타이펑,중국식,서울특별시 서초구 서초동 1317-31번지 2층,POINT (127.0257595 37.4985613),3.7,pedestrian_3089780842,localroad_4944067989
restaurant_74824,영덕물회막회,한식,서울특별시 서초구 서초동 1327-0번지 트라팰리스II B105호,POINT (127.0270873 37.4955897),3.7,pedestrian_3825549699,localroad_3825549699
restaurant_74825,고향맛 묵은지삼겹살,한식,서울특별시 서초구 반포동 740-2번지 1층,POINT (127.0214546 37.5051935),3.1,pedestrian_3827671773,localroad_3827671773
restaurant_74827,아르코,호프/통닭,서울특별시 서초구 양재동 218번지 1층,POINT (127.0349197 37.4634233),4.6,pedestrian_10939483798,localroad_6595905186
restaurant_74828,창화당,분식,서울특별시 서초구 서초동 1669-4 1층 101호,POINT (127.0163333 37.4929507),4.2,pedestrian_3827548053,localroad_3827548053
restaurant_74830,Docking(도킹),기타,서울특별시 서초구 양재동 280-10번지 1층,POINT (127.0457151 37.4749814),2.8,pedestrian_4184618643,localroad_4184618643
restaurant_74831,정석초밥,한식,서울특별시 서초구 양재동 322-2 103호,POINT (127.0410434 37.4707447),2.5,pedestrian_1925498362,localroad_1925498362
restaurant_74832,정(김밥천국),분식,서울특별시 서초구 반포동 19-11번지 9호선 고속터미널역 지하1층 6호 7호,POINT (127.0048783 37.5048477),3.2,pedestrian_9798531671,localroad_2110270461
restaurant_74833,영동족발 양재2호점,한식,서울특별시 서초구 양재동 1-9번지 103호,POINT (127.03828 37.4843642),3.2,pedestrian_7508825241,localroad_1694783730
restaurant_74835,박스프레소 서초점,기타,서울특별시 서초구 서초동 1348-13 1층,POINT (127.026471 37.486439),2.6,pedestrian_3827169935,localroad_3827169935
restaurant_74836,본 가마 순대국,한식,서울특별시 서초구 잠원동 39-8 태영빌딩 1층,POINT (127.0191664 37.5115179),4.2,pedestrian_2861309352,localroad_2861309353
restaurant_74837,정선콩국수 소소정,한식,서울특별시 서초구 방배동 813-8 1층,POINT (126.9900701 37.4924858),4.8,pedestrian_2624566097,localroad_2510009120
restaurant_74838,신가네,한식,서울특별시 서초구 잠원동 42-2 101,POINT (127.0179304 37.5108859),3.7,pedestrian_4181527977,localroad_4181527977
restaurant_74839,터미날 포차,한식,서울특별시 서초구 잠원동 69-5번지 ~10호 반포쇼핑타운 5동 지층17호,POINT (127.0055318 37.5067454),3.7,pedestrian_9787421579,localroad_4147053966
restaurant_74840,오리와 쭈꾸미,한식,서울특별시 서초구 방배동 908-8번지 삼익빌딩 지하1층,POINT (126.9973977 37.4823484),3.1,pedestrian_3092110166,localroad_4185835030
restaurant_74841,유정,기타,서울특별시 서초구 방배동 858-32번지 1층,POINT (126.9889086 37.4872138),3.9,pedestrian_2509978358,localroad_2509978358
restaurant_74842,목포해물집,정종/대포집/소주방,서울특별시 서초구 방배동 814-5번지,POINT (126.9887649 37.4919971),3,pedestrian_2624566095,localroad_2624566095
restaurant_74843,Coffee Jooni Bean,경양식,서울특별시 서초구 방배동 937-23번지 (1층),POINT (126.9929355 37.487104),3.7,pedestrian_436849906,localroad_436849906
restaurant_74845,스파게티스토리,한식,"서울특별시 서초구 반포동 746-9 ,10호 101호",POINT (127.0212014 37.5037947),2.6,pedestrian_8376423652,localroad_414684605
restaurant_74846,깐부치킨 우면점,통닭(치킨),서울특별시 서초구 우면동 717번지 서초네이처힐 3단지 상가동 103호,POINT (127.0275223 37.4646512),3.9,pedestrian_6584256131,localroad_9047231556
restaurant_74847,바다당,일식,서울특별시 서초구 방배동 449-8 2층,POINT (126.9839607 37.4776743),4.1,pedestrian_1685686555,localroad_1685686555
restaurant_74848,탐스뉴욕피자 이수본점,기타,서울특별시 서초구 방배동 1448 1층,POINT (126.9836506 37.4872137),2.8,pedestrian_3804191178,localroad_3804191181
restaurant_74850,rocomint (로코민트),경양식,서울특별시 서초구 방배동 467-2번지 1층,POINT (126.9840435 37.4790716),4.5,pedestrian_1685716286,localroad_1685716286
restaurant_74851,춘천닭곰탕,한식,서울특별시 서초구 방배동 478-1번지 1층 1호,POINT (126.9867188 37.476878),3.8,pedestrian_4185920046,localroad_4185920046
restaurant_74852,신촌 서서 갈비,한식,서울특별시 서초구 잠원동 35-28번지 1층,POINT (127.0187387 37.5122171),3.5,pedestrian_2861578323,localroad_2861309349
restaurant_74853,동명태,한식,서울특별시 서초구 서초동 1327-29번지 202호,POINT (127.0273906 37.4948804),2.9,pedestrian_8489910523,localroad_2932859105
restaurant_74854,딱밥,한식,서울특별시 서초구 서초동 1603-68번지 부속11동상가 지하1층 3호,POINT (127.0175726 37.4855364),2.8,pedestrian_3827257152,localroad_3827257152
restaurant_74855,bacs lounge,기타,서울특별시 서초구 서초동 1316-5 104호,POINT (127.0245189 37.4974337),3.8,pedestrian_4959609720,localroad_436854331
restaurant_74856,서울의 달,라이브카페,서울특별시 서초구 서초동 1340번지 지하1층,POINT (127.0302507 37.4888308),2.6,pedestrian_9608955285,localroad_3690640321
restaurant_74857,교대수산,횟집,서울특별시 서초구 서초동 1649-16 1층 101호,POINT (127.0190195 37.4898915),4.8,pedestrian_9602018623,localroad_2295372329
restaurant_74858,서초커피,기타,서울특별시 서초구 서초동 1337-14 107호,POINT (127.0290761 37.4922182),3.9,pedestrian_9621002233,localroad_3825549664
restaurant_74859,무샤,일식,서울특별시 서초구 양재동 241번지 2층,POINT (127.0391534 37.4735586),4.5,pedestrian_1925498589,localroad_1925498589
restaurant_74860,양재순대,한식,서울특별시 서초구 서초동 1364-49 1층,POINT (127.0314202 37.4849569),3.8,pedestrian_3827169502,localroad_3827169502
restaurant_74861,솥두껍 본점,한식,서울특별시 서초구 서초동 1357-5 1층,POINT (127.0307632 37.4885557),3.8,pedestrian_6337030229,localroad_3690640321
restaurant_74862,하이디라오코리아(유),중국식,서울특별시 서초구 서초동 1303-37 2층 서초더블유타워,POINT (127.0248252 37.5025722),3.1,pedestrian_1430655018,localroad_1430655018
restaurant_74863,삼삼이네,한식,서울특별시 서초구 양재동 371-9 1층,POINT (127.0438401 37.4704069),4.6,pedestrian_4184618614,localroad_4184618614
restaurant_74864,감토,한식,서울특별시 서초구 양재동 264-11 1층,POINT (127.0429335 37.475896),3.8,pedestrian_3011650438,localroad_3011650438
restaurant_74865,탕화쿵푸마라탕 교대점,중국식,서울특별시 서초구 서초동 1571-26 동갑빌딩 2층,POINT (127.012062 37.4918428),4.6,pedestrian_8487650045,localroad_8487650045
restaurant_74866,옛골국수집,한식,서울특별시 서초구 양재동 275-2번지 지하1층비146호의 일부,POINT (127.0448086 37.4769204),4.6,pedestrian_3011682726,localroad_3011682726
restaurant_74867,본죽내방역점,한식,서울특별시 서초구 방배동 836-3 111호,POINT (126.9915076 37.490705),3.6,pedestrian_2509978764,localroad_2509978764
restaurant_74868,최고집,한식,서울특별시 서초구 방배동 440-5 지하 1층,POINT (126.98225 37.4812637),4.6,pedestrian_1685716284,localroad_1685716284
