uuid,node1_uuid,node2_uuid,distance,average_travel_time,geometry
localroad_4788,localroad_3827258487,localroad_3827258511,57.777,0.21666375,"MultiLineString ((127.0218402 37.4871141, 127.0217038 37.4876223))"
localroad_4789,localroad_3827258487,localroad_4185659847,89.477,0.268431,"MultiLineString ((127.0218402 37.4871141, 127.0211043 37.4869985, 127.0208622 37.4869151))"
localroad_4790,localroad_3827258487,localroad_3827258495,26.656,0.106624,"MultiLineString ((127.0218402 37.4871141, 127.0219841 37.4871367, 127.022129 37.4871813))"
localroad_4791,localroad_3827258491,localroad_2655472828,14.421,0.05407875,"MultiLineString ((127.0188513 37.4871317, 127.0190078 37.4870943))"
localroad_4792,localroad_3827258491,localroad_3827258492,8.4,0.029647059,"MultiLineString ((127.0188513 37.4871317, 127.018765 37.4871636))"
localroad_4793,localroad_3827258491,localroad_3827258502,35.413,0.141652,"MultiLineString ((127.0188513 37.4871317, 127.0189129 37.4874464))"
localroad_4794,localroad_3827258492,localroad_3827258491,8.4,0.0336,"MultiLineString ((127.018765 37.4871636, 127.0188513 37.4871317))"
localroad_4795,localroad_3827258492,localroad_3827258494,13.52,0.047717647,"MultiLineString ((127.018765 37.4871636, 127.0186131 37.4871796))"
localroad_4796,localroad_3827258492,localroad_3827258471,76.896,0.28836,"MultiLineString ((127.018765 37.4871636, 127.0187023 37.4870561, 127.0189761 37.4865258))"
localroad_4797,localroad_3827258493,localroad_3827258494,46.528,0.17448,"MultiLineString ((127.0180933 37.487177, 127.0183018 37.4872126, 127.0186131 37.4871796))"
localroad_4798,localroad_3827258493,localroad_2655472851,28.145,0.10554375,"MultiLineString ((127.0180933 37.487177, 127.0179672 37.4871554, 127.0177828 37.4871191))"
localroad_4799,localroad_3827258493,localroad_4185659848,247.096,0.780303158,"MultiLineString ((127.0180933 37.487177, 127.0184681 37.4864271, 127.0178796 37.4862365, 127.0176934 37.4864271, 127.0175613 37.4865939, 127.0175163 37.4867487, 127.0175667 37.4870602))"
localroad_4800,localroad_3827258494,localroad_3827258492,13.52,0.042694737,"MultiLineString ((127.0186131 37.4871796, 127.018765 37.4871636))"
localroad_4801,localroad_3827258494,localroad_3827258517,69.765,0.246229412,"MultiLineString ((127.0186131 37.4871796, 127.0187267 37.4878005))"
localroad_4802,localroad_3827258494,localroad_3827258493,46.528,0.164216471,"MultiLineString ((127.0186131 37.4871796, 127.0183018 37.4872126, 127.0180933 37.487177))"
localroad_4803,localroad_3827258495,localroad_3827258478,57.226,0.171678,"MultiLineString ((127.022129 37.4871813, 127.022359 37.4867001))"
localroad_4804,localroad_3827258495,localroad_3827258487,26.656,0.09408,"MultiLineString ((127.022129 37.4871813, 127.0219841 37.4871367, 127.0218402 37.4871141))"
localroad_4805,localroad_3827258495,localroad_3827258506,62.351,0.249404,"MultiLineString ((127.022129 37.4871813, 127.0222933 37.487232, 127.0227677 37.4874202))"
localroad_4806,localroad_3827258497,localroad_2655472823,49.293,0.16431,"MultiLineString ((127.0165639 37.4872404, 127.016772 37.486829))"
localroad_4807,localroad_3827258497,localroad_3827258519,68.128,0.272512,"MultiLineString ((127.0165639 37.4872404, 127.0162763 37.487809))"
localroad_4808,localroad_3827258497,localroad_3827258484,64.212,0.240795,"MultiLineString ((127.0165639 37.4872404, 127.0158872 37.4870279))"
localroad_4809,localroad_3827258500,localroad_3827258502,78.088,0.312352,"MultiLineString ((127.0197962 37.487437, 127.0192896 37.4874212, 127.0189129 37.4874464))"
localroad_4810,localroad_3827258500,localroad_3827258522,47.202,0.15734,"MultiLineString ((127.0197962 37.487437, 127.0197321 37.4878017, 127.0196968 37.4878505))"
localroad_4811,localroad_3827258500,localroad_3827258483,50.239,0.158649474,"MultiLineString ((127.0197962 37.487437, 127.0198522 37.487118, 127.0197821 37.4870008))"
localroad_4812,localroad_3827258501,localroad_3827258505,64.836,0.21612,"MultiLineString ((127.0140847 37.4874294, 127.0148124 37.4875105))"
localroad_4813,localroad_3827258501,localroad_1965713690,21.805,0.076958824,"MultiLineString ((127.0140847 37.4874294, 127.0140523 37.4876238))"
localroad_4814,localroad_3827258501,localroad_8488907404,61.4,0.204666667,"MultiLineString ((127.0140847 37.4874294, 127.0141649 37.4868809))"
localroad_4815,localroad_3827258502,localroad_3827258491,35.413,0.124987059,"MultiLineString ((127.0189129 37.4874464, 127.0188513 37.4871317))"
localroad_4816,localroad_3827258502,localroad_3827258520,40.761,0.128718947,"MultiLineString ((127.0189129 37.4874464, 127.0189726 37.4878099))"
localroad_4817,localroad_3827258502,localroad_3827258500,78.088,0.260293333,"MultiLineString ((127.0189129 37.4874464, 127.0192896 37.4874212, 127.0197962 37.487437))"
localroad_4818,localroad_3827258504,localroad_4185659847,62.893,0.188679,"MultiLineString ((127.0208119 37.4874793, 127.0208622 37.4869151))"
localroad_4819,localroad_3827258504,localroad_2655472848,48.234,0.152317895,"MultiLineString ((127.0208119 37.4874793, 127.0207327 37.4879085))"
localroad_4820,localroad_3827258504,localroad_3827258511,80.284,0.283355294,"MultiLineString ((127.0208119 37.4874793, 127.0217038 37.4876223))"
localroad_4821,localroad_3827258505,localroad_3827258501,64.836,0.228832941,"MultiLineString ((127.0148124 37.4875105, 127.0140847 37.4874294))"
localroad_4822,localroad_3827258505,localroad_3827547987,97.647,0.292941,"MultiLineString ((127.0148124 37.4875105, 127.0147667 37.4876346, 127.0147049 37.4878654, 127.0146515 37.4881156, 127.0146415 37.4881989, 127.0146206 37.4883736))"
localroad_4823,localroad_3827258505,localroad_1965713702,82.93,0.276433333,"MultiLineString ((127.0148124 37.4875105, 127.0148337 37.4874526, 127.0149039 37.4872925, 127.0149812 37.487142, 127.0151649 37.48682))"
localroad_4824,localroad_3827258505,localroad_3827258509,66.267,0.233883529,"MultiLineString ((127.0148124 37.4875105, 127.0149518 37.4875244, 127.0154991 37.4875788, 127.0155563 37.4875902))"
localroad_4825,localroad_3827258506,localroad_3827258513,71.936,0.26976,"MultiLineString ((127.0227677 37.4874202, 127.0235203 37.487669))"
localroad_4826,localroad_3827258506,localroad_3827258515,40.639,0.135463333,"MultiLineString ((127.0227677 37.4874202, 127.0226867 37.4877347, 127.0226698 37.4877771))"
localroad_4827,localroad_3827258506,localroad_3827258495,62.351,0.249404,"MultiLineString ((127.0227677 37.4874202, 127.0222933 37.487232, 127.022129 37.4871813))"
localroad_4828,localroad_3827258509,localroad_3827258659,112.464,0.37488,"MultiLineString ((127.0155563 37.4875902, 127.0155388 37.4876429, 127.015368 37.4885284, 127.0153564 37.4885888))"
localroad_4829,localroad_3827258509,localroad_3827258484,69.092,0.276368,"MultiLineString ((127.0155563 37.4875902, 127.0155707 37.4875469, 127.0158872 37.4870279))"
localroad_4830,localroad_3827258509,localroad_3827258519,68.071,0.272284,"MultiLineString ((127.0155563 37.4875902, 127.015614 37.4876014, 127.0162763 37.487809))"
localroad_4831,localroad_3827258509,localroad_3827258505,66.267,0.198801,"MultiLineString ((127.0155563 37.4875902, 127.0154991 37.4875788, 127.0149518 37.4875244, 127.0148124 37.4875105))"
localroad_4832,localroad_3827258511,localroad_3827258487,57.777,0.173331,"MultiLineString ((127.0217038 37.4876223, 127.0218402 37.4871141))"
localroad_4833,localroad_3827258511,localroad_3827258515,86.952,0.28984,"MultiLineString ((127.0217038 37.4876223, 127.0226698 37.4877771))"
localroad_4834,localroad_3827258511,localroad_3827258504,80.284,0.253528421,"MultiLineString ((127.0217038 37.4876223, 127.0208119 37.4874793))"
localroad_4835,localroad_3827258513,localroad_3827258546,80.634,0.322536,"MultiLineString ((127.0235203 37.487669, 127.0232524 37.4883623))"
localroad_4836,localroad_3827258513,localroad_3827258506,71.936,0.227166316,"MultiLineString ((127.0235203 37.487669, 127.0227677 37.4874202))"
localroad_4837,localroad_3827258513,localroad_3492880593,63.38,0.25352,"MultiLineString ((127.0235203 37.487669, 127.0236625 37.4873011, 127.023681 37.4872537, 127.0237315 37.4871242))"
localroad_4838,localroad_3827258515,localroad_3827258511,86.952,0.32607,"MultiLineString ((127.0226698 37.4877771, 127.0217038 37.4876223))"
localroad_4839,localroad_3827258515,localroad_3827258506,40.639,0.121917,"MultiLineString ((127.0226698 37.4877771, 127.0226867 37.4877347, 127.0227677 37.4874202))"
localroad_4840,localroad_3827258515,localroad_3827258531,39.973,0.133243333,"MultiLineString ((127.0226698 37.4877771, 127.0225636 37.4880444, 127.0224915 37.4880992))"
localroad_4841,localroad_3827258516,localroad_4185659849,53.794,0.179313333,"MultiLineString ((127.0186036 37.4877965, 127.0179944 37.487777))"
localroad_4842,localroad_3827258516,localroad_3827258517,10.87,0.036233333,"MultiLineString ((127.0186036 37.4877965, 127.0187267 37.4878005))"
localroad_4843,localroad_3827258516,localroad_3827258536,113.528,0.358509474,"MultiLineString ((127.0186036 37.4877965, 127.0183519 37.4883222, 127.0178051 37.4881736))"
localroad_4844,localroad_3827258517,localroad_3827258516,10.87,0.038364706,"MultiLineString ((127.0187267 37.4878005, 127.0186036 37.4877965))"
localroad_4845,localroad_3827258517,localroad_3827258494,69.765,0.220310526,"MultiLineString ((127.0187267 37.4878005, 127.0186131 37.4871796))"
localroad_4846,localroad_3827258517,localroad_3827258520,21.723,0.086892,"MultiLineString ((127.0187267 37.4878005, 127.0189074 37.4878063, 127.0189726 37.4878099))"
localroad_4847,localroad_3827258519,localroad_3827258497,68.128,0.240451765,"MultiLineString ((127.0162763 37.487809, 127.0165639 37.4872404))"
localroad_4848,localroad_3827258519,localroad_3827258526,43.901,0.16462875,"MultiLineString ((127.0162763 37.487809, 127.0167386 37.487955))"
localroad_4849,localroad_3827258519,localroad_8973663690,109.929,0.36643,"MultiLineString ((127.0162763 37.487809, 127.0158388 37.4886741, 127.0158123 37.4887265))"
localroad_4850,localroad_3827258519,localroad_3827258509,68.071,0.226903333,"MultiLineString ((127.0162763 37.487809, 127.015614 37.4876014, 127.0155563 37.4875902))"
localroad_4851,localroad_3827258520,localroad_3827258522,64.056,0.256224,"MultiLineString ((127.0189726 37.4878099, 127.0196968 37.4878505))"
localroad_4852,localroad_3827258520,localroad_3827258502,40.761,0.15285375,"MultiLineString ((127.0189726 37.4878099, 127.0189129 37.4874464))"
localroad_4853,localroad_3827258520,localroad_3827258517,21.723,0.08146125,"MultiLineString ((127.0189726 37.4878099, 127.0189074 37.4878063, 127.0187267 37.4878005))"
localroad_4854,localroad_3827258522,localroad_3827258520,64.056,0.192168,"MultiLineString ((127.0196968 37.4878505, 127.0189726 37.4878099))"
localroad_4855,localroad_3827258522,localroad_4185659851,43.376,0.16266,"MultiLineString ((127.0196968 37.4878505, 127.0201872 37.4878779))"
localroad_4856,localroad_3827258522,localroad_3827258542,48.997,0.154727368,"MultiLineString ((127.0196968 37.4878505, 127.0196541 37.487909, 127.0194935 37.4882596))"
localroad_4857,localroad_3827258522,localroad_3827258500,47.202,0.188808,"MultiLineString ((127.0196968 37.4878505, 127.0197321 37.4878017, 127.0197962 37.487437))"
localroad_4858,localroad_3827258526,localroad_3827258530,36.885,0.13831875,"MultiLineString ((127.0167386 37.487955, 127.017127 37.4880777))"
localroad_4859,localroad_3827258526,localroad_3827258519,43.901,0.146336667,"MultiLineString ((127.0167386 37.487955, 127.0162763 37.487809))"
localroad_4860,localroad_3827258526,localroad_3827258658,94.658,0.378632,"MultiLineString ((127.0167386 37.487955, 127.0165075 37.4884398, 127.0168944 37.4885687))"
localroad_4861,localroad_3827258530,localroad_3827258543,59.73,0.210811765,"MultiLineString ((127.017127 37.4880777, 127.0177592 37.4882698))"
localroad_4862,localroad_3827258530,localroad_3827258526,36.885,0.14754,"MultiLineString ((127.017127 37.4880777, 127.0167386 37.487955))"
localroad_4863,localroad_3827258530,localroad_3827258658,58.327,0.20586,"MultiLineString ((127.017127 37.4880777, 127.0169759 37.4883997, 127.0168944 37.4885687))"
localroad_4864,localroad_3827258530,localroad_4185659848,120.139,0.45052125,"MultiLineString ((127.017127 37.4880777, 127.0175673 37.4871394, 127.0175667 37.4870602))"
localroad_4865,localroad_3827258531,localroad_3827258515,39.973,0.119919,"MultiLineString ((127.0224915 37.4880992, 127.0225636 37.4880444, 127.0226698 37.4877771))"
localroad_4866,localroad_3827258531,localroad_3827258538,61.332,0.229995,"MultiLineString ((127.0224915 37.4880992, 127.0223564 37.4881754, 127.0221522 37.4882207, 127.021936 37.4882326, 127.021837 37.4882183))"
localroad_4867,localroad_3827258531,localroad_3827258540,33.871,0.12701625,"MultiLineString ((127.0224915 37.4880992, 127.0225455 37.4881278, 127.0228398 37.4882254))"
localroad_4868,localroad_3827258536,localroad_3827258543,11.438,0.045752,"MultiLineString ((127.0178051 37.4881736, 127.0177592 37.4882698))"
localroad_4869,localroad_3827258536,localroad_4185659849,47.157,0.188628,"MultiLineString ((127.0178051 37.4881736, 127.0179944 37.487777))"
localroad_4870,localroad_3827258536,localroad_3827258516,113.528,0.400687059,"MultiLineString ((127.0178051 37.4881736, 127.0183519 37.4883222, 127.0186036 37.4877965))"
localroad_4871,localroad_3827258538,localroad_3827258552,32.685,0.13074,"MultiLineString ((127.021837 37.4882183, 127.0217152 37.4884959))"
localroad_4872,localroad_3827258538,localroad_3827258531,61.332,0.245328,"MultiLineString ((127.021837 37.4882183, 127.021936 37.4882326, 127.0221522 37.4882207, 127.0223564 37.4881754, 127.0224915 37.4880992))"
localroad_4873,localroad_3827258538,localroad_2655472848,103.38,0.364870588,"MultiLineString ((127.021837 37.4882183, 127.0215824 37.488148, 127.0215007 37.4881254, 127.0212154 37.4880495, 127.0209272 37.4879729, 127.0207327 37.4879085))"
localroad_4874,localroad_3827258540,localroad_3827258665,54.73,0.172831579,"MultiLineString ((127.0228398 37.4882254, 127.0226252 37.4886872))"
localroad_4875,localroad_3827258540,localroad_3827258546,39.459,0.13153,"MultiLineString ((127.0228398 37.4882254, 127.0232524 37.4883623))"
localroad_4876,localroad_3827258540,localroad_3827258531,33.871,0.106961053,"MultiLineString ((127.0228398 37.4882254, 127.0225455 37.4881278, 127.0224915 37.4880992))"
localroad_4877,localroad_3827258542,localroad_3827258548,45.37,0.143273684,"MultiLineString ((127.0194935 37.4882596, 127.0199751 37.4884026))"
localroad_4878,localroad_3827258542,localroad_3827258664,48.621,0.15354,"MultiLineString ((127.0194935 37.4882596, 127.0193054 37.4886706))"
localroad_4879,localroad_3827258542,localroad_3827258664,122.056,0.430785882,"MultiLineString ((127.0194935 37.4882596, 127.0190866 37.4881567, 127.0188944 37.4885308, 127.0193054 37.4886706))"
localroad_4880,localroad_3827258542,localroad_3827258522,48.997,0.18373875,"MultiLineString ((127.0194935 37.4882596, 127.0196541 37.487909, 127.0196968 37.4878505))"
localroad_4881,localroad_3827258543,localroad_3827258536,11.438,0.03612,"MultiLineString ((127.0177592 37.4882698, 127.0178051 37.4881736))"
localroad_4882,localroad_3827258543,localroad_3827258530,59.73,0.1991,"MultiLineString ((127.0177592 37.4882698, 127.017127 37.4880777))"
localroad_4883,localroad_3827258543,localroad_2655472854,108.556,0.361853333,"MultiLineString ((127.0177592 37.4882698, 127.0173477 37.489132, 127.0173235 37.4891828))"
localroad_4884,localroad_3827258546,localroad_3827258683,116.76,0.35028,"MultiLineString ((127.0232524 37.4883623, 127.0228644 37.4893662))"
localroad_4885,localroad_3827258546,localroad_3827258513,80.634,0.241902,"MultiLineString ((127.0232524 37.4883623, 127.0235203 37.487669))"
localroad_4886,localroad_3827258546,localroad_3827258540,39.459,0.139267059,"MultiLineString ((127.0232524 37.4883623, 127.0228398 37.4882254))"
localroad_4887,localroad_3827258546,localroad_3827258553,53.188,0.187722353,"MultiLineString ((127.0232524 37.4883623, 127.0238294 37.4885008))"
localroad_4888,localroad_3827258548,localroad_3827258556,44.902,0.158477647,"MultiLineString ((127.0199751 37.4884026, 127.0204517 37.4885442))"
localroad_4889,localroad_3827258548,localroad_3827258542,45.37,0.18148,"MultiLineString ((127.0199751 37.4884026, 127.0194935 37.4882596))"
localroad_4890,localroad_3827258548,localroad_4185659851,61.441,0.23040375,"MultiLineString ((127.0199751 37.4884026, 127.0201765 37.4879495, 127.0201872 37.4878779))"
localroad_4891,localroad_3827258552,localroad_3827258538,32.685,0.103215789,"MultiLineString ((127.0217152 37.4884959, 127.021837 37.4882183))"
localroad_4892,localroad_3827258552,localroad_3827258665,83.472,0.31302,"MultiLineString ((127.0217152 37.4884959, 127.02184 37.4885161, 127.0221042 37.4885518, 127.0223714 37.4885995, 127.0226252 37.4886872))"
localroad_4893,localroad_3827258552,localroad_3827258668,31.415,0.099205263,"MultiLineString ((127.0217152 37.4884959, 127.021641 37.4886649, 127.0215981 37.4887627))"
localroad_4894,localroad_3827258553,localroad_3827258546,53.188,0.159564,"MultiLineString ((127.0238294 37.4885008, 127.0232524 37.4883623))"
localroad_4895,localroad_3827258553,localroad_2655472859,141.121,0.52920375,"MultiLineString ((127.0238294 37.4885008, 127.0239688 37.488017, 127.0241811 37.4874064, 127.0242279 37.487272))"
localroad_4896,localroad_3827258553,localroad_3827258687,116.809,0.350427,"MultiLineString ((127.0238294 37.4885008, 127.0237624 37.4887335, 127.0234527 37.4895072))"
localroad_4897,localroad_3827258556,localroad_3827258666,22.222,0.070174737,"MultiLineString ((127.0204517 37.4885442, 127.0203684 37.4887328))"
localroad_4898,localroad_3827258556,localroad_3827258548,44.902,0.1683825,"MultiLineString ((127.0204517 37.4885442, 127.0199751 37.4884026))"
localroad_4899,localroad_3827258556,localroad_2655472848,74.909,0.236554737,"MultiLineString ((127.0204517 37.4885442, 127.0204798 37.4884807, 127.0207327 37.4879085))"
localroad_4900,localroad_3827258658,localroad_3827258526,94.658,0.334087059,"MultiLineString ((127.0168944 37.4885687, 127.0165075 37.4884398, 127.0167386 37.487955))"
localroad_4901,localroad_3827258658,localroad_2368063906,50.355,0.177723529,"MultiLineString ((127.0168944 37.4885687, 127.0167141 37.4889428, 127.0166906 37.4889917))"
localroad_4902,localroad_3827258658,localroad_3827258530,58.327,0.20586,"MultiLineString ((127.0168944 37.4885687, 127.0169759 37.4883997, 127.017127 37.4880777))"
localroad_4903,localroad_3827258659,localroad_8973663690,43.04,0.12912,"MultiLineString ((127.0153564 37.4885888, 127.0158123 37.4887265))"
localroad_4904,localroad_3827258659,localroad_3827258509,112.464,0.337392,"MultiLineString ((127.0153564 37.4885888, 127.015368 37.4885284, 127.0155388 37.4876429, 127.0155563 37.4875902))"
localroad_4905,localroad_3827258659,localroad_3827547987,69.19,0.230633333,"MultiLineString ((127.0153564 37.4885888, 127.0148519 37.4884413, 127.0146206 37.4883736))"
localroad_4906,localroad_3827258664,localroad_3827258672,32.746,0.109153333,"MultiLineString ((127.0193054 37.4886706, 127.0191787 37.4889474))"
localroad_4907,localroad_3827258664,localroad_3827258542,48.621,0.16207,"MultiLineString ((127.0193054 37.4886706, 127.0194935 37.4882596))"
localroad_4908,localroad_3827258664,localroad_3827258542,122.056,0.38544,"MultiLineString ((127.0193054 37.4886706, 127.0188944 37.4885308, 127.0190866 37.4881567, 127.0194935 37.4882596))"
localroad_4909,localroad_3827258665,localroad_3827258540,54.73,0.172831579,"MultiLineString ((127.0226252 37.4886872, 127.0228398 37.4882254))"
localroad_4910,localroad_3827258665,localroad_3827258676,40.831,0.122493,"MultiLineString ((127.0226252 37.4886872, 127.022465 37.4890317))"
localroad_4911,localroad_3827258665,localroad_3827258552,83.472,0.333888,"MultiLineString ((127.0226252 37.4886872, 127.0223714 37.4885995, 127.0221042 37.4885518, 127.02184 37.4885161, 127.0217152 37.4884959))"
localroad_4912,localroad_3827258666,localroad_3827258556,22.222,0.074073333,"MultiLineString ((127.0203684 37.4887328, 127.0204517 37.4885442))"
localroad_4913,localroad_3827258666,localroad_3827258688,96.274,0.339790588,"MultiLineString ((127.0203684 37.4887328, 127.020272 37.4889507, 127.0202493 37.4890021, 127.0201444 37.4892394, 127.0200072 37.4895498))"
localroad_4914,localroad_3827258666,localroad_3827258674,106.747,0.355823333,"MultiLineString ((127.0203684 37.4887328, 127.0208313 37.48887, 127.0213175 37.489014, 127.0215067 37.4889711))"
localroad_4915,localroad_3827258668,localroad_3827258676,82.127,0.28986,"MultiLineString ((127.0215981 37.4887627, 127.022465 37.4890317))"
localroad_4916,localroad_3827258668,localroad_3827258674,24.536,0.098144,"MultiLineString ((127.0215981 37.4887627, 127.0215067 37.4889711))"
localroad_4917,localroad_3827258668,localroad_3827258552,31.415,0.12566,"MultiLineString ((127.0215981 37.4887627, 127.021641 37.4886649, 127.0217152 37.4884959))"
localroad_4918,localroad_3827258672,localroad_3827258664,32.746,0.109153333,"MultiLineString ((127.0191787 37.4889474, 127.0193054 37.4886706))"
localroad_4919,localroad_3827258672,localroad_3827258690,105.973,0.423892,"MultiLineString ((127.0191787 37.4889474, 127.0189365 37.4888714, 127.0186342 37.4895213, 127.0186108 37.4895716))"
localroad_4920,localroad_3827258672,localroad_2295372329,82.709,0.248127,"MultiLineString ((127.0191787 37.4889474, 127.0189245 37.4895028, 127.0188856 37.4895931, 127.0188621 37.4896475))"
localroad_4921,localroad_3827258674,localroad_3827258685,64.108,0.226263529,"MultiLineString ((127.0215067 37.4889711, 127.0218756 37.4894678))"
localroad_4922,localroad_3827258674,localroad_3827258668,24.536,0.081786667,"MultiLineString ((127.0215067 37.4889711, 127.0215981 37.4887627))"
localroad_4923,localroad_3827258674,localroad_3827258666,106.747,0.376754118,"MultiLineString ((127.0215067 37.4889711, 127.0213175 37.489014, 127.0208313 37.48887, 127.0203684 37.4887328))"
localroad_4924,localroad_3827258676,localroad_3827258668,82.127,0.28986,"MultiLineString ((127.022465 37.4890317, 127.0215981 37.4887627))"
localroad_4925,localroad_3827258676,localroad_3827258665,40.831,0.12894,"MultiLineString ((127.022465 37.4890317, 127.0226252 37.4886872))"
localroad_4926,localroad_3827258676,localroad_3827258678,23.879,0.071637,"MultiLineString ((127.022465 37.4890317, 127.0223714 37.4892332))"
localroad_4927,localroad_3827258678,localroad_3827258676,23.879,0.095516,"MultiLineString ((127.0223714 37.4892332, 127.022465 37.4890317))"
localroad_4928,localroad_3827258678,localroad_3827258680,12.99,0.041021053,"MultiLineString ((127.0223714 37.4892332, 127.0225108 37.4892708))"
localroad_4929,localroad_3827258678,localroad_3827258685,50.932,0.190995,"MultiLineString ((127.0223714 37.4892332, 127.0218756 37.4894678))"
localroad_4930,localroad_3827258680,localroad_3827258678,12.99,0.045847059,"MultiLineString ((127.0225108 37.4892708, 127.0223714 37.4892332))"
localroad_4931,localroad_3827258680,localroad_3827258683,32.952,0.116301176,"MultiLineString ((127.0225108 37.4892708, 127.0228644 37.4893662))"
localroad_4932,localroad_3827258680,localroad_3827258693,78.365,0.31346,"MultiLineString ((127.0225108 37.4892708, 127.0223684 37.4896739, 127.022712 37.4897607))"
localroad_4933,localroad_3827258682,localroad_3827258684,39.242,0.130806667,"MultiLineString ((127.0178151 37.4893313, 127.0182308 37.4894568))"
localroad_4934,localroad_3827258682,localroad_3827258684,206.243,0.727916471,"MultiLineString ((127.0178151 37.4893313, 127.0178394 37.4892807, 127.0181558 37.4886213, 127.0185612 37.4887595, 127.0182548 37.4894062, 127.0182308 37.4894568))"
localroad_4935,localroad_3827258682,localroad_2655472854,46.411,0.139233,"MultiLineString ((127.0178151 37.4893313, 127.0173235 37.4891828))"
localroad_4936,localroad_3827258683,localroad_3827258546,116.76,0.3892,"MultiLineString ((127.0228644 37.4893662, 127.0232524 37.4883623))"
localroad_4937,localroad_3827258683,localroad_3827258680,32.952,0.12357,"MultiLineString ((127.0228644 37.4893662, 127.0225108 37.4892708))"
localroad_4938,localroad_3827258683,localroad_3827258693,45.88,0.161929412,"MultiLineString ((127.0228644 37.4893662, 127.0228433 37.4894208, 127.0227435 37.4896793, 127.022712 37.4897607))"
localroad_4939,localroad_3827258683,localroad_3827258687,54.222,0.18074,"MultiLineString ((127.0228644 37.4893662, 127.023003 37.4893994, 127.0234527 37.4895072))"
localroad_4940,localroad_3827258684,localroad_3827258690,35.875,0.107625,"MultiLineString ((127.0182308 37.4894568, 127.0186108 37.4895716))"
localroad_4941,localroad_3827258684,localroad_3827258682,39.242,0.1471575,"MultiLineString ((127.0182308 37.4894568, 127.0178151 37.4893313))"
localroad_4942,localroad_3827258684,localroad_3827258682,206.243,0.618729,"MultiLineString ((127.0182308 37.4894568, 127.0182548 37.4894062, 127.0185612 37.4887595, 127.0181558 37.4886213, 127.0178394 37.4892807, 127.0178151 37.4893313))"
localroad_4943,localroad_3827258685,localroad_3827258674,64.108,0.240405,"MultiLineString ((127.0218756 37.4894678, 127.0215067 37.4889711))"
localroad_4944,localroad_3827258685,localroad_3827258695,65.614,0.218713333,"MultiLineString ((127.0218756 37.4894678, 127.0222531 37.4899762))"
localroad_4945,localroad_3827258685,localroad_3827258678,50.932,0.160837895,"MultiLineString ((127.0218756 37.4894678, 127.0223714 37.4892332))"
localroad_4946,localroad_3827258685,localroad_3827258692,157.442,0.5904075,"MultiLineString ((127.0218756 37.4894678, 127.0216688 37.4895643, 127.0207711 37.4892832, 127.0205669 37.4897135))"
localroad_4947,localroad_3827258687,localroad_3827258683,54.222,0.18074,"MultiLineString ((127.0234527 37.4895072, 127.023003 37.4893994, 127.0228644 37.4893662))"
localroad_4948,localroad_3827258687,localroad_3827258553,116.809,0.389363333,"MultiLineString ((127.0234527 37.4895072, 127.0237624 37.4887335, 127.0238294 37.4885008))"
localroad_4949,localroad_3827258687,localroad_3827258700,116.029,0.43510875,"MultiLineString ((127.0234527 37.4895072, 127.0233805 37.4896875, 127.0230502 37.4905006))"
localroad_4950,localroad_3827258688,localroad_3827258692,52.63,0.1662,"MultiLineString ((127.0200072 37.4895498, 127.0205669 37.4897135))"
localroad_4951,localroad_3827258688,localroad_3827258666,96.274,0.3610275,"MultiLineString ((127.0200072 37.4895498, 127.0201444 37.4892394, 127.0202493 37.4890021, 127.020272 37.4889507, 127.0203684 37.4887328))"
localroad_4952,localroad_3827258688,localroad_2295365587,47.734,0.150738947,"MultiLineString ((127.0200072 37.4895498, 127.0199826 37.4896054, 127.0198589 37.4898853, 127.0198293 37.4899552))"
localroad_4953,localroad_3827258690,localroad_2295372329,23.724,0.083731765,"MultiLineString ((127.0186108 37.4895716, 127.0188621 37.4896475))"
localroad_4954,localroad_3827258690,localroad_3827258684,35.875,0.126617647,"MultiLineString ((127.0186108 37.4895716, 127.0182308 37.4894568))"
localroad_4955,localroad_3827258690,localroad_3827258672,105.973,0.39739875,"MultiLineString ((127.0186108 37.4895716, 127.0186342 37.4895213, 127.0189365 37.4888714, 127.0191787 37.4889474))"
localroad_4956,localroad_3827258692,localroad_3827258694,54.721,0.164163,"MultiLineString ((127.0205669 37.4897135, 127.0211488 37.4898838))"
localroad_4957,localroad_3827258692,localroad_3827258688,52.63,0.175433333,"MultiLineString ((127.0205669 37.4897135, 127.0200072 37.4895498))"
localroad_4958,localroad_3827258692,localroad_3827258685,157.442,0.524806667,"MultiLineString ((127.0205669 37.4897135, 127.0207711 37.4892832, 127.0216688 37.4895643, 127.0218756 37.4894678))"
localroad_4959,localroad_3827258693,localroad_3827258698,64.55,0.203842105,"MultiLineString ((127.022712 37.4897607, 127.0226249 37.489986, 127.0225936 37.490074, 127.0225069 37.4903179))"
localroad_4960,localroad_3827258693,localroad_3827258683,45.88,0.17205,"MultiLineString ((127.022712 37.4897607, 127.0227435 37.4896793, 127.0228433 37.4894208, 127.0228644 37.4893662))"
localroad_4961,localroad_3827258693,localroad_3827258680,78.365,0.247468421,"MultiLineString ((127.022712 37.4897607, 127.0223684 37.4896739, 127.0225108 37.4892708))"
localroad_4962,localroad_3827258694,localroad_3827258692,54.721,0.193132941,"MultiLineString ((127.0211488 37.4898838, 127.0205669 37.4897135))"
