uuid,type,name,address,geometry,rating,pedestrian_entrance_uuid,vehicle_entrance_uuid
hospital_903,정신과,연세휴정신건강의학과의원,"서울특별시 서초구 강남대로 375, 503,505,506호 (서초동, 서초현대타워아파트)",POINT (127.0278549 37.49634833),4.4,pedestrian_9711448979,localroad_571448492
hospital_925,정신과,영동신경정신과의원,"서울특별시 서초구 서초중앙로 146, 302호 (서초동, 경원빌딩)",POINT (127.0137372 37.49471459),4.1,pedestrian_12062647671,localroad_3112174490
hospital_962,정신과,온마음정신건강의학과의원,"서울특별시 서초구 강남대로 559, CK빌딩(씨케이빌딩) 2층 (잠원동)",POINT (127.0205392 37.51177378),3.8,pedestrian_2429722067,localroad_2429722067
hospital_965,정신과,온빛정신건강의학과의원,"서울특별시 서초구 효령로33길 45, 301호 (방배동, KH빌딩)",POINT (126.9970153 37.48338986),3.7,pedestrian_3092109566,localroad_3092109566
hospital_980,정신과,용인정신건강의학과의원,"서울특별시 서초구 신반포로 205, 반포쇼핑타운 6동 3층 (잠원동)",POINT (127.0064604 37.50702448),4.7,pedestrian_11428504985,localroad_8487538012
hospital_1075,정신과,이로정신건강의학과의원,"서울특별시 서초구 고무래로 32, 반포트라이엄프메딕스빌딩 402호 (반포동)",POINT (127.0121545 37.50242161),3.6,pedestrian_12061668098,localroad_436817738
hospital_1080,정신과,이범용정신건강의학과의원,"서울특별시 서초구 서초중앙로 245, 6층 (반포동, 반포동 강남빌딩)",POINT (127.0108073 37.50335734),4.7,pedestrian_11428504947,localroad_8489062937
hospital_1084,정신과,이선이정신건강의학과의원,"서울특별시 서초구 서초중앙로24길 18, 6층 (서초동)",POINT (127.0155192 37.49474545),2.6,pedestrian_3112174493,localroad_3112174493
hospital_1090,정신과,이수톡정신건강의학과의원,"서울특별시 서초구 동작대로 132, 안석빌딩 4층 (방배동)",POINT (126.9827699 37.48825796),4.7,pedestrian_1825741516,localroad_1825741516
hospital_1106,정신과,이정신건강의학과의원,"서울특별시 서초구 신반포로 325, 반포빌딩 3층 302호 (잠원동)",POINT (127.0192435 37.5107109),4.4,pedestrian_2429722072,localroad_2429722072
hospital_1112,정신과,이철정신건강의학과의원,"서울특별시 서초구 서초대로 266, 201호 (서초동, 아스트라)",POINT (127.0109962 37.49255065),4.1,pedestrian_3355067046,localroad_3355067046
hospital_1117,정신과,이해깊은정신건강의학과의원,"서울특별시 서초구 반포대로 291, 원베일리 스퀘어 448호 (반포동)",POINT (126.999481 37.50490207),3.5,pedestrian_11641439376,localroad_11641439376
hospital_1183,정신과,정희진정신건강의학과의원,"서울특별시 서초구 남부순환로 2652, 대명빌딩 4층 (양재동)",POINT (127.0408515 37.48523333),4.2,pedestrian_9061817492,localroad_1694784262
hospital_1490,정신과,최명기정신건강의학과의원,"서울특별시 서초구 잠원로 24, 408-1호 (반포동)",POINT (127.0098732 37.5071157),3.5,pedestrian_11738027546,localroad_11738027546
hospital_1491,정신과,최병호신경정신과의원,"서울특별시 서초구 서초중앙로 120, 2층 (서초동)",POINT (127.014167 37.4925596),3.1,pedestrian_3030832647,localroad_3030832647
hospital_1466,정신과,최수호신경정신과의원,"서울특별시 서초구 강남대로 341, 삼원빌딩 8호 (서초동)",POINT (127.0293599 37.49325571),3.8,pedestrian_9608955337,localroad_571448680
hospital_1494,정신과,최신경정신과의원,"서울특별시 서초구 강남대로53길 7, 강남애니타워 302호 (서초동)",POINT (127.0282598 37.49426438),5,pedestrian_3825549669,localroad_3825549669
hospital_1503,정신과,최종배정신건강의학과의원,"서울특별시 서초구 남부순환로350길 4, 301호 (양재동, 대진빌딩)",POINT (127.0351771 37.48433775),3.3,pedestrian_11431861720,localroad_4865811281
hospital_1593,정신과,하늘빛정신건강의학과의원,"서울특별시 서초구 동작대로 120, 성산빌딩 3층 302호 (방배동)",POINT (126.9827083 37.48725125),3.4,pedestrian_11710856345,localroad_3804191182
hospital_1634,정신과,행복한아이정신건강의학과의원,"서울특별시 서초구 서초중앙로 145, 중산빌딩 2층 201호 (서초동)",POINT (127.0131172 37.4946751),4.7,pedestrian_12062647675,localroad_3827548474
hospital_1528,정신과,휴먼마인드정신건강의학과의원,"서울특별시 서초구 강남대로 605, 501호 (잠원동, 휴먼타워)",POINT (127.0191613 37.5157514),3.8,pedestrian_9891988064,localroad_7168332244
hospital_945,치과,81도치과교정과치과의원,"서울특별시 서초구 서초대로 286, 2층 202호 (서초동, 서초프라자)",POINT (127.0130368 37.49317412),4.4,pedestrian_3153683163,localroad_3153683163
hospital_1210,치과,가미건치과의원,"서울특별시 서초구 서초대로77길 3, 1306호 (서초동,아라타워)",POINT (127.0264352 37.49803173),3.1,pedestrian_9632500766,localroad_8489896381
hospital_56,치과,가야치과병원,"서울특별시 서초구 방배로 177, 4~6층 (방배동)",POINT (126.9922893 37.48929927),4.7,pedestrian_2624566123,localroad_2103868103
hospital_99,치과,가이드치과의원,"서울특별시 서초구 헌릉로 12, 지하1층 (양재동, 현대기아자동차빌딩)",POINT (127.0426636 37.46436232),3.9,pedestrian_2817764756,localroad_2817764756
hospital_279,치과,가지런이치과의원,"서울특별시 서초구 사평대로57길 54, 3층 (반포동)",POINT (127.02262 37.50661046),3.2,pedestrian_2477265738,localroad_2477265738
hospital_13,치과,강남그랜드치과의원,"서울특별시 서초구 사평대로 368, 중앙빌딩 5층 (서초동)",POINT (127.0235193 37.50378798),3.3,pedestrian_12061682136,localroad_2477265735
hospital_800,치과,강남더블유치과의원,"서울특별시 서초구 강남대로 463, 7층 (서초동)",POINT (127.0244468 37.50344757),4.3,pedestrian_11034183379,localroad_2281095539
hospital_879,치과,강남레옹치과의원,"서울특별시 서초구 강남대로 415, 대동빌딩 4층 (서초동)",POINT (127.0263398 37.4995604),2.5,pedestrian_4946614556,localroad_2280678683
hospital_917,치과,강남모아치과의원,"서울특별시 서초구 강남대로 543, 4층 (반포동, 국전빌딩)",POINT (127.0212487 37.51036412),3.4,pedestrian_2477265762,localroad_2477265762
hospital_966,치과,강남믿음치과의원,"서울특별시 서초구 서초대로73길 7, 우송빌딩 7층 (서초동)",POINT (127.0252791 37.49813146),4.9,pedestrian_4959609718,localroad_4944067989
hospital_142,치과,강남브라운치과의원,"서울특별시 서초구 강남대로85길 5, 대유빌딩 8층 (반포동)",POINT (127.0225948 37.50736641),4.2,pedestrian_3827672469,localroad_3827672469
hospital_161,치과,강남브라운치과의원,"서울특별시 서초구 강남대로85길 5, 대유빌딩 8층 (반포동)",POINT (127.0225948 37.50736641),3.6,pedestrian_3827672469,localroad_3827672469
hospital_1144,치과,강남삼성치과의원,"서울특별시 서초구 서초대로 287, 석정빌딩 3층 (서초동)",POINT (127.0130169 37.49375672),3.2,pedestrian_12062647673,localroad_3153683163
hospital_449,치과,강남세브란스치과의원,서울특별시 서초구 남부순환로 2606  (양재동),POINT (127.0356974 37.48446761),3.7,pedestrian_4184399724,localroad_4184399724
hospital_721,치과,강남애프터치과의원,"서울특별시 서초구 강남대로 441, 서산빌딩 11층 (서초동)",POINT (127.0252785 37.50173585),3.7,pedestrian_3827608168,localroad_1430655018
hospital_229,치과,강남엔터치과의원,"서울특별시 서초구 강남대로 349, 우남빌딩 8층 (서초동)",POINT (127.0288438 37.49390699),3.4,pedestrian_571448678,localroad_571448678
hospital_274,치과,강남젠틀치과의원,"서울특별시 서초구 강남대로 455, 2층 206, 207호 (서초동, 강남태영데시앙루브)",POINT (127.0245439 37.50285946),4.1,pedestrian_1430655018,localroad_1430655018
hospital_217,치과,강남케이탑치과의원,"서울특별시 서초구 강남대로 455, 206호 (서초동, 태영데시앙루브)",POINT (127.0245459 37.50285793),4.3,pedestrian_1430655018,localroad_1430655018
hospital_1211,치과,강남턱치과의원,"서울특별시 서초구 사임당로 180 , 2층",POINT (127.0292692 37.49257817),4.7,pedestrian_571448680,localroad_571448680
hospital_655,치과,건양치과의원,"서울특별시 서초구 동산로12길 4, 201호 (양재동, 양재동, 유성빌딩)",POINT (127.0450431 37.47155295),3.1,pedestrian_2863416043,localroad_2863416043
hospital_1220,치과,고운미소치과교정과치과의원,"서울특별시 서초구 강남대로69길 8, 7층 701호 (서초동, 케이아이타워)",POINT (127.0246541 37.50184518),3.2,pedestrian_1430655014,localroad_1430655018
hospital_17,치과,고운이치과의원,"서울특별시 서초구 사임당로 143, Cross 143 303,304호 (서초동)",POINT (127.0252365 37.49185064),4.6,pedestrian_9735019245,localroad_3800522729
hospital_18,치과,고호경치과의원,"서울특별시 서초구 잠원로 148, 201호 (잠원동, 잠원연합상가)",POINT (127.0100635 37.51626448),4.2,pedestrian_8488872314,localroad_2861410666
hospital_21,치과,골든시니어치과의원,"서울특별시 서초구 서초대로 24, 새한빌딩 5층 (방배동)",POINT (126.9850453 37.48545325),3.6,pedestrian_4185991239,localroad_4185991239
hospital_23,치과,공치과의원,"서울특별시 서초구 서초중앙로24길 18, 4층 (서초동, 현대빌딩)",POINT (127.0155192 37.49474545),3.9,pedestrian_3112174493,localroad_3112174493
hospital_25,치과,광덕안정치과의원,"서울특별시 서초구 동작대로 130, 3층 (방배동)",POINT (126.9826363 37.48801287),4.7,pedestrian_11229661063,localroad_11229661063
hospital_27,치과,광림치과의원,서울특별시 서초구 서초대로 3-4 (방배동),POINT (126.9830837 37.48603179),3.8,pedestrian_3804191158,localroad_3804191158
hospital_28,치과,교대사랑이치과의원,"서울특별시 서초구 서초대로 325, 영문빌딩 4층 (서초동)",POINT (127.0170484 37.49495671),3.3,pedestrian_9621002512,localroad_3112865086
hospital_34,치과,굿모닝치과의원,서울특별시 서초구 매헌로 34 한일빌딩 5층,POINT (127.0347888 37.46403585),2.5,pedestrian_10747478862,localroad_436840833
hospital_41,치과,그루터기치과의원,"서울특별시 서초구 동작대로 118, 504호 (방배동, 예다인프라자)",POINT (126.9827445 37.4870042),2.6,pedestrian_11710856345,localroad_3804191182
hospital_50,치과,기쁜마음치과의원,"서울특별시 서초구 서초대로78길 44, 서초나산스위트 3층 301호 (서초동, 서초나산스위트)",POINT (127.0284524 37.49380708),3.8,pedestrian_571448678,localroad_571448678
hospital_54,치과,길튼치과의원,"서울특별시 서초구 서운로 34, 우정빌딩 1층 (서초동)",POINT (127.029085 37.48717983),4.3,pedestrian_9657758711,localroad_3827170295
hospital_120,치과,김기환치과의원,"서울특별시 서초구 신반포로 31, 1동 301호 (반포동, 반포아파트상가)",POINT (126.9880484 37.50176065),3.6,pedestrian_12147442533,localroad_12147442533
hospital_61,치과,김동욱치과의원,"서울특별시 서초구 논현로 75, 3층(양재동,오석빌딩)",POINT (127.0452238 37.47666566),4.5,pedestrian_3011682726,localroad_3011682726
hospital_63,치과,김민겸치과의원,"서울특별시 서초구 효령로 279, 3층 (서초동,삼경빌딩)",POINT (127.0147655 37.4849415),4.4,pedestrian_3827257136,localroad_3827257136
hospital_68,치과,김승수치과의원,서울특별시 서초구 서초대로65길 13-10 (서초동),POINT (127.0191506 37.49742848),3.8,pedestrian_8526765395,localroad_3112208630
hospital_72,치과,김앤박치과교정과치과의원,"서울특별시 서초구 잠원로 24, 516호 (반포동, 반포자이프라자상가)",POINT (127.0098732 37.5071157),5,pedestrian_11738027546,localroad_11738027546
hospital_73,치과,김앤이치과의원,"서울특별시 서초구 강남대로 341, 602호 (서초동, 삼원빌딩)",POINT (127.0293618 37.4932549),4.1,pedestrian_9608955337,localroad_571448680
hospital_77,치과,김영호치과의원,"서울특별시 서초구 신반포로 219, 반포쇼핑타운 8동 318호 (잠원동)",POINT (127.0080653 37.50751219),2.8,pedestrian_4147017218,localroad_4147017218
hospital_89,치과,김지연소아치과치과의원,"서울특별시 서초구 잠원로 24, 반포자이플라자 5층 507호 (반포동)",POINT (127.0098732 37.5071157),4.5,pedestrian_11738027546,localroad_11738027546
hospital_94,치과,김태효치과의원,"서울특별시 서초구 방배로 270, 205호 (방배동, 삼호상가)",POINT (126.988623 37.49762518),4.8,pedestrian_2624211527,localroad_2551950251
hospital_100,치과,김훈바른이치과교정과치과의원,"서울특별시 서초구 서초대로 310, 소망빌딩 2층 (서초동)",POINT (127.0155463 37.49397968),4.6,pedestrian_8556927603,localroad_8556927603
hospital_104,치과,나무정원치과의원,"서울특별시 서초구 매헌로 23, 4층 (양재동)",POINT (127.0351792 37.46321438),2.8,pedestrian_436840832,localroad_1551437362
hospital_147,치과,나무치과의원,"서울특별시 서초구 강남대로 243, 2층 (서초동, 위더스빌딩)",POINT (127.0332915 37.48513479),2.7,pedestrian_11431861702,localroad_3827169518
hospital_107,치과,나이스치과의원,"서울특별시 서초구 서초중앙로 15, 306호 (서초동, 현대슈퍼빌)",POINT (127.0156416 37.48301089),2.9,pedestrian_4185690190,localroad_4185690190
hospital_109,치과,남부치과의원,"서울특별시 서초구 동산로 60, 화성빌딩 1호 (양재동)",POINT (127.0454183 37.47169679),4.7,pedestrian_1925498403,localroad_1925498403
hospital_114,치과,내곡웰치과의원,"서울특별시 서초구 헌릉로8길 9-8, 402호 (내곡동, 내곡플라자)",POINT (127.0599758 37.4566898),3,pedestrian_5092061478,localroad_5092061478
hospital_116,치과,내인생치과의원,"서울특별시 서초구 반포대로30길 82, 2층 (서초동, 우서빌딩)",POINT (127.0129794 37.49256703),2.8,pedestrian_3030832646,localroad_3030832646
hospital_117,치과,내치과의원,"서울특별시 서초구 동작대로 38, 3층 (방배동, 우림빌딩)",POINT (126.9821641 37.47981632),4.7,pedestrian_4683581782,localroad_4683581782
