uuid,node1_uuid,node2_uuid,distance,average_travel_time,geometry
pedestrian_175,pedestrian_436843484,pedestrian_4184424781,96.523,1.93046,"MultiLineString ((127.0418306 37.480703, 127.0411986 37.4799945))"
pedestrian_176,pedestrian_436843486,pedestrian_8536810597,44.456,0.88912,"MultiLineString ((127.0429271 37.4819037, 127.0426271 37.4815825))"
pedestrian_177,pedestrian_436843486,pedestrian_8536810592,37.098,0.74196,"MultiLineString ((127.0429271 37.4819037, 127.0430757 37.4815916))"
pedestrian_178,pedestrian_436843486,pedestrian_8500234565,46.602,0.93204,"MultiLineString ((127.0429271 37.4819037, 127.04289 37.48198, 127.0427567 37.4823003))"
pedestrian_179,pedestrian_436843820,pedestrian_4146924597,37.483,0.74966,"MultiLineString ((127.0026716 37.509531, 127.0025233 37.5098469))"
pedestrian_180,pedestrian_436843820,pedestrian_2244637675,143.618,2.87236,"MultiLineString ((127.0026716 37.509531, 127.0027087 37.5094556, 127.00298 37.5089045, 127.0032639 37.5083279))"
pedestrian_181,pedestrian_436843820,pedestrian_4146924592,339.208,6.78416,"MultiLineString ((127.0026716 37.509531, 127.0040918 37.5109636, 127.005109 37.5118894))"
pedestrian_182,pedestrian_436843824,pedestrian_8487473637,73.983,1.47966,"MultiLineString ((127.0060896 37.5128051, 127.006585 37.513342))"
pedestrian_183,pedestrian_436843824,pedestrian_4642340523,82.981,1.65962,"MultiLineString ((127.0060896 37.5128051, 127.0061873 37.5126146, 127.0064483 37.5121152))"
pedestrian_184,pedestrian_436843824,pedestrian_4147056028,110.416,2.20832,"MultiLineString ((127.0060896 37.5128051, 127.00543 37.5122, 127.0052757 37.5120507))"
pedestrian_185,pedestrian_436843853,pedestrian_846808318,516.51,10.3302,"MultiLineString ((127.0191924 37.46272, 127.0192264 37.4625808, 127.0199394 37.4609944, 127.0200319 37.4607965, 127.0204838 37.4598573, 127.020512 37.459805, 127.020657 37.4595353, 127.020717 37.4594021, 127.0210656 37.4586277, 127.021152 37.4583474))"
pedestrian_186,pedestrian_436843853,pedestrian_8489420548,204.376,4.08752,"MultiLineString ((127.0191924 37.46272, 127.0193549 37.462597, 127.0202569 37.4610996))"
pedestrian_187,pedestrian_436843853,pedestrian_3089745861,2366.957,47.33914,"MultiLineString ((127.0191924 37.46272, 127.0189192 37.4633318, 127.0188319 37.4635003, 127.0183718 37.4643915, 127.01702 37.46702, 127.0156739 37.4697036, 127.0146856 37.4717098, 127.0141186 37.4728202, 127.0137029 37.4735585, 127.0132768 37.4744138, 12"
pedestrian_188,pedestrian_436843863,pedestrian_3089780850,28.506,0.57012,"MultiLineString ((127.0136452 37.480886, 127.0133497 37.4807824))"
pedestrian_189,pedestrian_436843863,pedestrian_1430679909,7.113,0.14226,"MultiLineString ((127.0136452 37.480886, 127.0137188 37.4809121))"
pedestrian_190,pedestrian_436843863,pedestrian_3089746765,38.706,0.77412,"MultiLineString ((127.0136452 37.480886, 127.0135087 37.4809207, 127.0133865 37.4809609, 127.0132411 37.4810194))"
pedestrian_191,pedestrian_436844215,pedestrian_1696934689,62.157,1.24314,"MultiLineString ((126.998817 37.4796936, 126.9994385 37.4799567))"
pedestrian_192,pedestrian_436844215,pedestrian_436844216,152.084,3.04168,"MultiLineString ((126.998817 37.4796936, 126.9980012 37.4808984))"
pedestrian_193,pedestrian_436844215,pedestrian_3462555794,112.051,2.24102,"MultiLineString ((126.998817 37.4796936, 126.9993924 37.4787953))"
pedestrian_194,pedestrian_436844216,pedestrian_1696934702,64.397,1.28794,"MultiLineString ((126.9980012 37.4808984, 126.9986796 37.4811119))"
pedestrian_195,pedestrian_436844216,pedestrian_4185991220,139.343,2.78686,"MultiLineString ((126.9980012 37.4808984, 126.9965425 37.4804184))"
pedestrian_196,pedestrian_436844216,pedestrian_5935888705,33.234,0.66468,"MultiLineString ((126.9980012 37.4808984, 126.9978322 37.4811655))"
pedestrian_197,pedestrian_436844216,pedestrian_436844215,152.084,3.04168,"MultiLineString ((126.9980012 37.4808984, 126.998817 37.4796936))"
pedestrian_198,pedestrian_436844219,pedestrian_1696934730,72.814,1.45628,"MultiLineString ((126.9964804 37.4832788, 126.9957546 37.4829672))"
pedestrian_199,pedestrian_436844219,pedestrian_1696934743,138.469,2.76938,"MultiLineString ((126.9964804 37.4832788, 126.9957527 37.4843821))"
pedestrian_200,pedestrian_436844219,pedestrian_4185835030,167.85,3.357,"MultiLineString ((126.9964804 37.4832788, 126.9973292 37.4819279))"
pedestrian_201,pedestrian_436844219,pedestrian_3092109566,59.938,1.19876,"MultiLineString ((126.9964804 37.4832788, 126.9970753 37.483539))"
pedestrian_202,pedestrian_436844221,pedestrian_4185834991,68.692,1.37384,"MultiLineString ((126.9950087 37.4855112, 126.9943157 37.4852297))"
pedestrian_203,pedestrian_436844221,pedestrian_4185805742,61.353,1.22706,"MultiLineString ((126.9950087 37.4855112, 126.9946883 37.4860009))"
pedestrian_204,pedestrian_436844221,pedestrian_4185805689,71.862,1.43724,"MultiLineString ((126.9950087 37.4855112, 126.9953861 37.4849385))"
pedestrian_205,pedestrian_436844221,pedestrian_4185805723,44.137,0.88274,"MultiLineString ((126.9950087 37.4855112, 126.995456 37.4856889))"
pedestrian_206,pedestrian_436844236,pedestrian_436844237,35.022,0.70044,"MultiLineString ((126.9873108 37.4977794, 126.9871278 37.4980589))"
pedestrian_207,pedestrian_436844236,pedestrian_2624211532,34.565,0.6913,"MultiLineString ((126.9873108 37.4977794, 126.987477 37.4974979))"
pedestrian_208,pedestrian_436844236,pedestrian_11229639132,49.248,0.98496,"MultiLineString ((126.9873108 37.4977794, 126.9873002 37.4978887, 126.9873029 37.4979653, 126.9873083 37.4980207, 126.9873176 37.4980568, 126.9873356 37.4980889, 126.9873843 37.4981276, 126.9874584 37.4981732))"
pedestrian_209,pedestrian_436844237,pedestrian_414684540,17.47,0.3494,"MultiLineString ((126.9871278 37.4980589, 126.9870596 37.4982064))"
pedestrian_210,pedestrian_436844237,pedestrian_436844236,35.022,0.70044,"MultiLineString ((126.9871278 37.4980589, 126.9873108 37.4977794))"
pedestrian_211,pedestrian_436844237,pedestrian_11229639133,8.558,0.17116,"MultiLineString ((126.9871278 37.4980589, 126.9870424 37.4980224))"
pedestrian_212,pedestrian_436844237,pedestrian_5824006679,20.123,0.40246,"MultiLineString ((126.9871278 37.4980589, 126.987227 37.4980909, 126.9872585 37.4981836))"
pedestrian_213,pedestrian_436844243,pedestrian_8486344918,9.234,0.18468,"MultiLineString ((126.99364 37.48018, 126.9935436 37.4801477))"
pedestrian_214,pedestrian_436844243,pedestrian_1696934697,81.699,1.63398,"MultiLineString ((126.99364 37.48018, 126.993223 37.480836))"
pedestrian_215,pedestrian_436844243,pedestrian_436882871,69.725,1.3945,"MultiLineString ((126.99364 37.48018, 126.99437 37.48042))"
pedestrian_216,pedestrian_436844259,pedestrian_3804191211,79.243,1.58486,"MultiLineString ((126.98764 37.48949, 126.9880432 37.4888532))"
pedestrian_217,pedestrian_436844259,pedestrian_3804191219,62.26,1.2452,"MultiLineString ((126.98764 37.48949, 126.9869955 37.489262))"
pedestrian_218,pedestrian_436844259,pedestrian_3804191229,58.525,1.1705,"MultiLineString ((126.98764 37.48949, 126.9876147 37.4895314, 126.9873506 37.4899636))"
pedestrian_219,pedestrian_436844259,pedestrian_2624566100,70.937,1.41874,"MultiLineString ((126.98764 37.48949, 126.9881105 37.4896784, 126.9883578 37.4897774))"
pedestrian_220,pedestrian_436844263,pedestrian_2624211597,49.82,0.9964,"MultiLineString ((126.98693 37.49143, 126.9874396 37.491623))"
pedestrian_221,pedestrian_436844263,pedestrian_3804191253,18.58,0.3716,"MultiLineString ((126.98693 37.49143, 126.9867429 37.4913533))"
pedestrian_222,pedestrian_436844263,pedestrian_436844264,63.849,1.27698,"MultiLineString ((126.98693 37.49143, 126.98677 37.49199))"
pedestrian_223,pedestrian_436844263,pedestrian_3804191229,167.475,3.3495,"MultiLineString ((126.98693 37.49143, 126.9869529 37.4913421, 126.9870346 37.491028, 126.9870406 37.4910009, 126.9870527 37.490946, 126.9870653 37.4908886, 126.9872627 37.490216, 126.98731 37.49003, 126.9873506 37.4899636))"
pedestrian_224,pedestrian_436844264,pedestrian_2624211595,35.914,0.71828,"MultiLineString ((126.98677 37.49199, 126.9871338 37.4921349))"
pedestrian_225,pedestrian_436844264,pedestrian_436844263,63.849,1.27698,"MultiLineString ((126.98677 37.49199, 126.98693 37.49143))"
pedestrian_226,pedestrian_436844264,pedestrian_2533109198,71.766,1.43532,"MultiLineString ((126.98677 37.49199, 126.9865985 37.4926209))"
pedestrian_227,pedestrian_436844267,pedestrian_2533109220,60.93,1.2186,"MultiLineString ((126.9854671 37.4965596, 126.9847895 37.4964536))"
pedestrian_228,pedestrian_436844267,pedestrian_2533109224,59.618,1.19236,"MultiLineString ((126.9854671 37.4965596, 126.9861298 37.4966646))"
pedestrian_229,pedestrian_436844267,pedestrian_2533109216,144.116,2.88232,"MultiLineString ((126.9854671 37.4965596, 126.9858596 37.4953015))"
pedestrian_230,pedestrian_436844267,pedestrian_2533109229,106.224,2.12448,"MultiLineString ((126.9854671 37.4965596, 126.985241 37.4974979))"
pedestrian_231,pedestrian_436849903,pedestrian_2545067218,162.337,3.24674,"MultiLineString ((126.9903763 37.4866475, 126.9912101 37.4853461))"
pedestrian_232,pedestrian_436849903,pedestrian_2624566127,48.709,0.97418,"MultiLineString ((126.9903763 37.4866475, 126.9901215 37.4870361))"
pedestrian_233,pedestrian_436849903,pedestrian_1696934760,61.818,1.23636,"MultiLineString ((126.9903763 37.4866475, 126.9910305 37.4868465))"
pedestrian_234,pedestrian_436849903,pedestrian_1887910783,74.195,1.4839,"MultiLineString ((126.9903763 37.4866475, 126.9895912 37.4864085))"
pedestrian_235,pedestrian_436849906,pedestrian_2545067221,139.84,2.7968,"MultiLineString ((126.9928961 37.4874454, 126.9936125 37.4863236))"
pedestrian_236,pedestrian_436849906,pedestrian_2624566125,69.224,1.38448,"MultiLineString ((126.9928961 37.4874454, 126.9925343 37.4879978))"
pedestrian_237,pedestrian_436849906,pedestrian_2110270505,69.612,1.39224,"MultiLineString ((126.9928961 37.4874454, 126.9936264 37.4876823))"
pedestrian_238,pedestrian_436849906,pedestrian_1696934761,60.148,1.20296,"MultiLineString ((126.9928961 37.4874454, 126.9922651 37.4872407))"
pedestrian_239,pedestrian_436853883,pedestrian_2622713681,92.405,1.8481,"MultiLineString ((126.9981951 37.4961145, 126.9982061 37.4962229, 126.9982812 37.4969427))"
pedestrian_240,pedestrian_436853883,pedestrian_436837056,125.653,2.51306,"MultiLineString ((126.9981951 37.4961145, 126.9981788 37.496042, 126.9979831 37.4951315, 126.9979682 37.4949993))"
pedestrian_241,pedestrian_436853883,pedestrian_2622713667,59.12,1.1824,"MultiLineString ((126.9981951 37.4961145, 126.9982697 37.4961102, 126.9988634 37.4960753))"
pedestrian_242,pedestrian_436853883,pedestrian_2622809984,61.452,1.22904,"MultiLineString ((126.9981951 37.4961145, 126.9981374 37.4961187, 126.9974994 37.496141))"
pedestrian_243,pedestrian_436853888,pedestrian_11428490498,17.201,0.34402,"MultiLineString ((126.9979961 37.4999388, 126.9980616 37.4997931))"
pedestrian_244,pedestrian_436853888,pedestrian_2622809978,63.336,1.26672,"MultiLineString ((126.9979961 37.4999388, 126.9977566 37.4998474, 126.9973491 37.4996919))"
pedestrian_245,pedestrian_436853888,pedestrian_2622713665,63.09,1.2618,"MultiLineString ((126.9979961 37.4999388, 126.9980809 37.499973, 126.9986443 37.5001784))"
pedestrian_246,pedestrian_436854295,pedestrian_11431861608,11.538,0.23076,"MultiLineString ((127.0066911 37.4782428, 127.0065711 37.4782016))"
pedestrian_247,pedestrian_436854295,pedestrian_11431861660,53.163,1.06326,"MultiLineString ((127.0066911 37.4782428, 127.0069117 37.4777979))"
pedestrian_248,pedestrian_436854295,pedestrian_11431861708,12.319,0.24638,"MultiLineString ((127.0066911 37.4782428, 127.00664 37.4783459))"
pedestrian_249,pedestrian_436854296,pedestrian_11431861625,9.261,0.18522,"MultiLineString ((127.0058694 37.479912, 127.0059676 37.4799414))"
pedestrian_250,pedestrian_436854296,pedestrian_11431861768,15.617,0.31234,"MultiLineString ((127.0058694 37.479912, 127.0059332 37.479781))"
pedestrian_251,pedestrian_436854296,pedestrian_1430674304,48.737,0.97474,"MultiLineString ((127.0058694 37.479912, 127.0056616 37.4803181))"
pedestrian_252,pedestrian_436854331,pedestrian_9852383849,18.223,0.36446,"MultiLineString ((127.02421 37.4969787, 127.024059 37.4969326, 127.0240172 37.4969199))"
pedestrian_253,pedestrian_436854331,pedestrian_9889607758,17.786,0.35572,"MultiLineString ((127.02421 37.4969787, 127.0241587 37.4970834, 127.024137 37.4971278))"
pedestrian_254,pedestrian_436854331,pedestrian_9711448901,16.581,0.33162,"MultiLineString ((127.02421 37.4969787, 127.0243451 37.4970212, 127.0243847 37.4970337))"
pedestrian_255,pedestrian_436854331,pedestrian_10220955574,13.293,0.26586,"MultiLineString ((127.02421 37.4969787, 127.024237 37.4969205, 127.024262 37.4968665))"
pedestrian_256,pedestrian_436859991,pedestrian_2244637650,77.05,1.541,"MultiLineString ((127.0132476 37.5130344, 127.0125217 37.5134199))"
pedestrian_257,pedestrian_436859991,pedestrian_8489061229,361.353,7.22706,"MultiLineString ((127.0132476 37.5130344, 127.0132844 37.5127293, 127.0133752 37.5119762, 127.0134064 37.5117179, 127.0134451 37.5113975, 127.0134809 37.5111003, 127.013445 37.5109698, 127.0133293 37.5108092, 127.0132655 37.5107206, 127.0128754 37.510343"
pedestrian_258,pedestrian_436859991,pedestrian_436816903,87.79,1.7558,"MultiLineString ((127.0132476 37.5130344, 127.0132362 37.5132813, 127.0133484 37.5138164))"
pedestrian_259,pedestrian_436861024,pedestrian_1858938819,50.494,1.00988,"MultiLineString ((127.0343767 37.4736844, 127.0349255 37.4738129))"
pedestrian_260,pedestrian_436861024,pedestrian_846808337,218.575,4.3715,"MultiLineString ((127.0343767 37.4736844, 127.034258 37.4736556, 127.0341398 37.4736224, 127.0339916 37.4735663, 127.0333603 37.4732878, 127.0331159 37.4731552, 127.0329312 37.4730501, 127.0327878 37.4729602, 127.0326241 37.4728451, 127.0324649 37.472717"
pedestrian_261,pedestrian_436861024,pedestrian_1925380075,39.996,0.79992,"MultiLineString ((127.0343767 37.4736844, 127.0343674 37.4737047, 127.0343364 37.4737375, 127.034299 37.4737642, 127.0342637 37.4737823, 127.0339953 37.473851))"
pedestrian_262,pedestrian_436861025,pedestrian_1858938819,54.691,1.09382,"MultiLineString ((127.0355202 37.4739513, 127.0349255 37.4738129))"
pedestrian_263,pedestrian_436861025,pedestrian_1858938775,75.016,1.50032,"MultiLineString ((127.0355202 37.4739513, 127.03585 37.47404, 127.03607 37.47415, 127.0362611 37.4742676))"
pedestrian_264,pedestrian_436861025,pedestrian_1858938768,82.757,1.65514,"MultiLineString ((127.0355202 37.4739513, 127.0355378 37.4740793, 127.0356442 37.4743175, 127.03584 37.4746453))"
pedestrian_265,pedestrian_436861028,pedestrian_1857470428,40.855,0.8171,"MultiLineString ((127.03659 37.47447, 127.0369495 37.4747015))"
pedestrian_266,pedestrian_436861028,pedestrian_1858938775,36.728,0.73456,"MultiLineString ((127.03659 37.47447, 127.0362611 37.4742676))"
pedestrian_267,pedestrian_436861028,pedestrian_1858938822,71.178,1.42356,"MultiLineString ((127.03659 37.47447, 127.0360412 37.4749391))"
pedestrian_268,pedestrian_436861029,pedestrian_1859559803,9.502,0.19004,"MultiLineString ((127.03732 37.47494, 127.0374063 37.4749911))"
pedestrian_269,pedestrian_436861029,pedestrian_1859559785,32.559,0.65118,"MultiLineString ((127.03732 37.47494, 127.0370335 37.4747555))"
pedestrian_270,pedestrian_436861029,pedestrian_1858938826,104.652,2.09304,"MultiLineString ((127.03732 37.47494, 127.0365085 37.4756263))"
pedestrian_271,pedestrian_436861032,pedestrian_1925498856,60.713,1.21426,"MultiLineString ((127.0393296 37.4756827, 127.0393321 37.4762287))"
pedestrian_272,pedestrian_436861032,pedestrian_4865811274,48.373,0.96746,"MultiLineString ((127.0393296 37.4756827, 127.0387815 37.4756759))"
pedestrian_273,pedestrian_436861032,pedestrian_436861034,19.108,0.38216,"MultiLineString ((127.0393296 37.4756827, 127.0394326 37.4756994, 127.0395339 37.4757362))"
pedestrian_274,pedestrian_436861034,pedestrian_436861036,17.608,0.35216,"MultiLineString ((127.0395339 37.4757362, 127.0396439 37.4758, 127.0396939 37.4758308))"
pedestrian_275,pedestrian_436861034,pedestrian_436861032,19.108,0.38216,"MultiLineString ((127.0395339 37.4757362, 127.0394326 37.4756994, 127.0393296 37.4756827))"
pedestrian_276,pedestrian_436861034,pedestrian_8496510949,19.999,0.39998,"MultiLineString ((127.0395339 37.4757362, 127.0395631 37.4757244, 127.0395859 37.4757149, 127.039618 37.4756936, 127.0396341 37.4756765, 127.0396395 37.4756489, 127.0396334 37.4755982))"
pedestrian_277,pedestrian_436861036,pedestrian_2932859113,18.954,0.37908,"MultiLineString ((127.0396939 37.4758308, 127.0398247 37.475966))"
pedestrian_278,pedestrian_436861036,pedestrian_8496510949,26.565,0.5313,"MultiLineString ((127.0396939 37.4758308, 127.0396891 37.4757851, 127.0396853 37.4757425, 127.039669 37.4756808, 127.0396334 37.4755982))"
pedestrian_279,pedestrian_436861036,pedestrian_436861034,17.608,0.35216,"MultiLineString ((127.0396939 37.4758308, 127.0396439 37.4758, 127.0395339 37.4757362))"
pedestrian_280,pedestrian_436861037,pedestrian_1925499043,105.891,2.11782,"MultiLineString ((127.0414354 37.4778471, 127.0404431 37.4783826))"
pedestrian_281,pedestrian_436861037,pedestrian_4184425794,41.898,0.83796,"MultiLineString ((127.0414354 37.4778471, 127.0416901 37.4781651))"
pedestrian_282,pedestrian_436861037,pedestrian_1925498969,36.888,0.73776,"MultiLineString ((127.0414354 37.4778471, 127.0411979 37.4775741))"
pedestrian_283,pedestrian_436861475,pedestrian_2820529594,50.794,1.01588,"MultiLineString ((127.0746426 37.4595052, 127.0749029 37.4590978))"
pedestrian_284,pedestrian_436864976,pedestrian_4185691251,154.287,3.08574,"MultiLineString ((127.0162809 37.4850243, 127.0145879 37.4846772))"
pedestrian_285,pedestrian_436864976,pedestrian_3827257147,64.372,1.28744,"MultiLineString ((127.0162809 37.4850243, 127.0159582 37.4855435))"
pedestrian_286,pedestrian_436864976,pedestrian_2655442257,100.068,2.00136,"MultiLineString ((127.0162809 37.4850243, 127.0167818 37.4842169))"
pedestrian_287,pedestrian_436864976,pedestrian_3827257140,78.743,1.57486,"MultiLineString ((127.0162809 37.4850243, 127.0171493 37.4851875))"
pedestrian_288,pedestrian_436864995,pedestrian_12061668089,16.273,0.32546,"MultiLineString ((127.01186 37.5016, 127.0117127 37.5015119))"
pedestrian_289,pedestrian_436864995,pedestrian_12061668092,94.689,1.89378,"MultiLineString ((127.01186 37.5016, 127.0116114 37.5024284))"
pedestrian_290,pedestrian_436864995,pedestrian_3112829860,35.832,0.71664,"MultiLineString ((127.01186 37.5016, 127.0119571 37.5012871))"
